X,vcode,imageFile,basname,spcname,cond,resp,resp.raw,pos_tagged,parsed,dep_parsed,tags_only,tokens,head_noun,objName,head_noun_orig,preNomMod,postNomMod,type_mod,preNomModstr,postNomModstr,preNomTags,postNomTags,type_mod_Left,type_mod_Right,actionL,state_verbL,withL,textL,part_or_objectL,colourL,positionL,sizeL,shapeL,orientationL,ageL,materialL,other_adjL,visual_patternL,actionR,state_verbR,withR,textR,part_or_objectR,colourR,positionR,sizeR,shapeR,orientationR,ageR,materialR,other_adjR,visual_patternR,visualL,pos_orientL,eventualityL,part_otherL,visualR,pos_orientR,eventualityR,part_otherR,anyR,anyL,notagsR,notagsL
2744,2949171,man_tennisplayer_ambi_unspec_2623562.png,man,tennisplayer,unsp,the man with blonde hair,the man with blonde hair,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('blonde', 'JJ'), ('hair', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ blonde) (NN hair)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'blonde', 'hair']",man,man,man,['--'],"['with', 'blonde', 'hair']","['colour', 'with', 'part_or_object']",--,with blonde hair,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5847,3031632,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the black golf shirt with logo,the black golf shirt with logo,"[('the', 'DT'), ('black', 'JJ'), ('golf', 'NN'), ('shirt', 'NN'), ('with', 'IN'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN golf) (NN shirt))
    (PP (IN with)
      (NP (NN logo)))))","[(ROOT, 0, 4), (det, 4, 1), (amod, 4, 2), (compound, 4, 3), (case, 6, 5), (nmod, 4, 6)]","['DT', 'JJ', 'NN', 'NN', 'IN', 'NN']","['the', 'black', 'golf', 'shirt', 'with', 'logo']",shirt,golf shirt,shirt,"['black', 'golf']","['with', 'logo']","['colour', 'with', 'text', 'part_or_object']",black golf,with logo,"['DT', 'JJ', 'NN']","['IN', 'NN']",['colour'],"['with', 'text', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
5545,5475717,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the black polo with no logo,the black polo with no logo,"[('the', 'DT'), ('black', 'JJ'), ('polo', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN polo))
    (PP (IN with)
      (NP (DT no) (NN logo)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'DT', 'NN']","['the', 'black', 'polo', 'with', 'no', 'logo']",polo,polo,polo,['black'],"['with', 'no', 'logo']","['colour', 'with', 'text', 'part_or_object']",black,with no logo,"['DT', 'JJ']","['IN', 'DT', 'NN']",['colour'],"['with', 'text', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
4565,8243240,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the the man with no logo,the the man with no logo,"[('the', 'DT'), ('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (X
    (X (DT the))
    (NP
      (NP (DT the) (NN man))
      (PP (IN with)
        (NP (DT no) (NN logo))))))","[(ROOT, 0, 3), (det, 3, 1), (det, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'DT', 'NN', 'IN', 'DT', 'NN']","['the', 'the', 'man', 'with', 'no', 'logo']",man,man,man,['the'],"['with', 'no', 'logo']","['with', 'text', 'part_or_object']",the,with no logo,"['DT', 'DT']","['IN', 'DT', 'NN']",['--'],"['with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2487,8605037,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the black shirt with no logo,the black shirt with no logo,"[('the', 'DT'), ('black', 'JJ'), ('shirt', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN shirt))
    (PP (IN with)
      (NP (DT no) (NN logo)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'DT', 'NN']","['the', 'black', 'shirt', 'with', 'no', 'logo']",shirt,shirt,shirt,['black'],"['with', 'no', 'logo']","['colour', 'with', 'text', 'part_or_object']",black,with no logo,"['DT', 'JJ']","['IN', 'DT', 'NN']",['colour'],"['with', 'text', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
2193,5686043,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the man with no logo on shirt,the man with no logo on shirt,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN'), ('on', 'IN'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP
        (NP (DT no) (NN logo))
        (PP (IN on)
          (NP (NN shirt)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5), (case, 7, 6), (nmod, 5, 7)]","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NN']","['the', 'man', 'with', 'no', 'logo', 'on', 'shirt']",man,man,man,['--'],"['with', 'no', 'logo', 'on', 'shirt']","['position', 'with', 'text', 'part_or_object']",--,with no logo on shirt,['DT'],"['IN', 'DT', 'NN', 'IN', 'NN']",['--'],"['position', 'with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
5400,9819174,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the black shirt no logo,the black shirt no logo,"[('the', 'DT'), ('black', 'JJ'), ('shirt', 'NN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN shirt))
    (NP (DT no) (NN logo))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (det, 5, 4), (dep, 3, 5)]","['DT', 'JJ', 'NN', 'DT', 'NN']","['the', 'black', 'shirt', 'no', 'logo']",shirt,shirt,shirt,['black'],"['no', 'logo']","['colour', 'text', 'part_or_object']",black,no logo,"['DT', 'JJ']","['DT', 'NN']",['colour'],"['text', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
479,3994550,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the shirt with no logo,the shirt with no logo,"[('the', 'DT'), ('shirt', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN shirt))
    (PP (IN with)
      (NP (DT no) (NN logo)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'shirt', 'with', 'no', 'logo']",shirt,shirt,shirt,['--'],"['with', 'no', 'logo']","['with', 'text', 'part_or_object']",--,with no logo,['DT'],"['IN', 'DT', 'NN']",['--'],"['with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
57,3319139,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the shirt without a logo,the shirt without a logo,"[('the', 'DT'), ('shirt', 'NN'), ('without', 'IN'), ('a', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN shirt))
    (PP (IN without)
      (NP (DT a) (NN logo)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'shirt', 'without', 'a', 'logo']",shirt,shirt,shirt,['--'],"['without', 'a', 'logo']","['with', 'text', 'part_or_object']",--,without a logo,['DT'],"['IN', 'DT', 'NN']",['--'],"['with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
4351,2208680,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the plane black t shirt,the plane black t shirt,"[('the', 'DT'), ('plane', 'NN'), ('black', 'JJ'), ('t', 'NN'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN plane))
    (NP (JJ black) (NN t) (NN shirt))))","[(ROOT, 0, 2), (det, 2, 1), (amod, 4, 3), (compound, 5, 4), (dep, 2, 5)]","['DT', 'NN', 'JJ', 'NN', 'NN']","['the', 'plane', 'black', 't', 'shirt']",plane,plane,plane,['--'],"['black', 't', 'shirt']","['colour', 'part_or_object']",--,black t shirt,['DT'],"['JJ', 'NN', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
4276,7143428,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the shirt with no logo on it,the shirt with no logo on it,"[('the', 'DT'), ('shirt', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN'), ('on', 'IN'), ('it', 'PRP')]","(ROOT
  (NP
    (NP (DT the) (NN shirt))
    (PP (IN with)
      (NP
        (NP (DT no) (NN logo))
        (PP (IN on)
          (NP (PRP it)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5), (case, 7, 6), (nmod, 5, 7)]","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'PRP']","['the', 'shirt', 'with', 'no', 'logo', 'on', 'it']",shirt,shirt,shirt,['--'],"['with', 'no', 'logo', 'on', 'it']","['position', 'with', 'text', 'part_or_object']",--,with no logo on it,['DT'],"['IN', 'DT', 'NN', 'IN', 'PRP']",['--'],"['position', 'with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,True,False,False,True
2779,2949171,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the man wearing black without logo eating hot dog,the man wearing black without logo eating hot dog,"[('the', 'DT'), ('man', 'NN'), ('wearing', 'VBG'), ('black', 'NN'), ('without', 'IN'), ('logo', 'NN'), ('eating', 'VBG'), ('hot', 'JJ'), ('dog', 'NN')]","(ROOT
  (NP
    (NP (DT the)
      (ADJP (NN man) (VBG wearing))
      (NN black))
    (PP (IN without)
      (NP
        (NP (NN logo))
        (VP (VBG eating)
          (NP (JJ hot) (NN dog)))))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (obj, 3, 4), (mark, 7, 5), (nsubj, 7, 6), (advcl, 3, 7), (amod, 9, 8), (obj, 7, 9)]","['DT', 'NN', 'VBG', 'NN', 'IN', 'NN', 'VBG', 'JJ', 'NN']","['the', 'man', 'wearing', 'black', 'without', 'logo', 'eating', 'hot', 'dog']",man,man,man,['--'],"['wearing', 'black', 'without', 'logo', 'eating', 'hot', 'dog']","['colour', 'action', 'with', 'text', 'part_or_object']",--,wearing black without logo eating hot dog,['DT'],"['VBG', 'NN', 'IN', 'NN', 'VBG', 'JJ', 'NN']",['--'],"['colour', 'action', 'with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,True,True,False,False,True
5628,1841079,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the t shirt with no logo,the t shirt with no logo,"[('the', 'DT'), ('t', 'NN'), ('shirt', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN t) (NN shirt))
    (PP (IN with)
      (NP (DT no) (NN logo)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'DT', 'NN']","['the', 't', 'shirt', 'with', 'no', 'logo']",shirt,t shirt,shirt,['--'],"['with', 'no', 'logo']","['with', 'text', 'part_or_object']",--,with no logo,"['DT', 'NN']","['IN', 'DT', 'NN']",['--'],"['with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3097,3233928,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the t shirt without logo,the t-shirt without logo,"[('the', 'DT'), ('t', 'NN'), ('shirt', 'NN'), ('without', 'IN'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN t) (NN shirt))
    (PP (IN without)
      (NP (NN logo)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 5, 4), (nmod, 3, 5)]","['DT', 'NN', 'NN', 'IN', 'NN']","['the', 't', 'shirt', 'without', 'logo']",shirt,t shirt,shirt,['--'],"['without', 'logo']","['with', 'text', 'part_or_object']",--,without logo,"['DT', 'NN']","['IN', 'NN']",['--'],"['with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6690,2651565,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the man with white hair,the man with white hair,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('hair', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ white) (NN hair)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'white', 'hair']",man,man,man,['--'],"['with', 'white', 'hair']","['colour', 'with', 'part_or_object']",--,with white hair,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3597,9284775,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the shirt with no logo,the shirt with no logo,"[('the', 'DT'), ('shirt', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN shirt))
    (PP (IN with)
      (NP (DT no) (NN logo)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'shirt', 'with', 'no', 'logo']",shirt,shirt,shirt,['--'],"['with', 'no', 'logo']","['with', 'text', 'part_or_object']",--,with no logo,['DT'],"['IN', 'DT', 'NN']",['--'],"['with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6764,1504427,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the man with black shirt and no logo,the man with black shirt and no logo,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('black', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP
        (NP (JJ black) (NN shirt))
        (CC and)
        (NP (DT no) (NN logo))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5), (cc, 8, 6), (det, 8, 7), (conj, 2, 8)]","['DT', 'NN', 'IN', 'JJ', 'NN', 'CC', 'DT', 'NN']","['the', 'man', 'with', 'black', 'shirt', 'and', 'no', 'logo']",man,man,man,['--'],"['with', 'black', 'shirt', 'and', 'no', 'logo']","['colour', 'with', 'text', 'part_or_object']",--,with black shirt and no logo,['DT'],"['IN', 'JJ', 'NN', 'CC', 'DT', 'NN']",['--'],"['colour', 'with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5775,5972498,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the guy with the blackshirt with No logo,the guy with the blackshirt with No logo,"[('the', 'DT'), ('guy', 'NN'), ('with', 'IN'), ('the', 'DT'), ('blackshirt', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN guy))
    (PP (IN with)
      (NP
        (NP (DT the) (NN blackshirt))
        (PP (IN with)
          (NP (DT no) (NN logo)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5), (case, 8, 6), (det, 8, 7), (nmod, 2, 8)]","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN']","['the', 'guy', 'with', 'the', 'blackshirt', 'with', 'no', 'logo']",guy,guy,guy,['--'],"['with', 'the', 'blackshirt', 'with', 'no', 'logo']","['with', 'with', 'text', 'part_or_object']",--,with the blackshirt with no logo,['DT'],"['IN', 'DT', 'NN', 'IN', 'DT', 'NN']",['--'],"['with', 'with', 'text', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1934,9850829,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the man with food that is higher,the man with food that is higher,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('food', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('higher', 'JJR')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP
        (NP (NN food))
        (SBAR
          (WHNP (WDT that))
          (S
            (VP (VBZ is)
              (ADJP (JJR higher)))))))))","[(ROOT, 0, 7), (det, 2, 1), (nsubj, 7, 2), (case, 4, 3), (nmod, 2, 4), (nsubj, 7, 5), (cop, 7, 6)]","['DT', 'NN', 'IN', 'NN', 'WDT', 'VBZ', 'JJR']","['the', 'man', 'with', 'food', 'that', 'is', 'higher']",man,,man,['--'],"['with', 'food', 'that', 'is', 'higher']","['size', 'state_verb', 'with', 'part_or_object']",--,with food that is higher,['DT'],"['IN', 'NN', 'WDT', 'VBZ', 'JJR']",['--'],"['size', 'state_verb', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,True,True,True,False,False,True
4833,8886279,shirt_poloshirt_ambi_unspec_1170151.png,shirt,poloshirt,unsp,the black shirt with no logo,the black shirt with no logo,"[('the', 'DT'), ('black', 'JJ'), ('shirt', 'NN'), ('with', 'IN'), ('no', 'DT'), ('logo', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ black) (NN shirt))
    (PP (IN with)
      (NP (DT no) (NN logo)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'JJ', 'NN', 'IN', 'DT', 'NN']","['the', 'black', 'shirt', 'with', 'no', 'logo']",shirt,shirt,shirt,['black'],"['with', 'no', 'logo']","['colour', 'with', 'text', 'part_or_object']",black,with no logo,"['DT', 'JJ']","['IN', 'DT', 'NN']",['colour'],"['with', 'text', 'part_or_object']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,True,False,False
5570,5475717,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man in the white shirt,the man in the white shirt,"[('the', 'DT'), ('man', 'NN'), ('in', 'IN'), ('the', 'DT'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN in)
      (NP (DT the) (JJ white) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'man', 'in', 'the', 'white', 'shirt']",man,man,man,['--'],"['in', 'the', 'white', 'shirt']","['colour', 'part_or_object']",--,in the white shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3406,2611325,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man in a white shirt,the man in a white shirt,"[('the', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN in)
      (NP (DT a) (JJ white) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'man', 'in', 'a', 'white', 'shirt']",man,man,man,['--'],"['in', 'a', 'white', 'shirt']","['colour', 'part_or_object']",--,in a white shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6471,4663449,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man in a white shirt,the man in a white shirt,"[('the', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN in)
      (NP (DT a) (JJ white) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'man', 'in', 'a', 'white', 'shirt']",man,man,man,['--'],"['in', 'a', 'white', 'shirt']","['colour', 'part_or_object']",--,in a white shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1019,3169918,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man with the white shirt,the man with the white shirt,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('the', 'DT'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (DT the) (JJ white) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'man', 'with', 'the', 'white', 'shirt']",man,man,man,['--'],"['with', 'the', 'white', 'shirt']","['colour', 'with', 'part_or_object']",--,with the white shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5376,8998977,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man in the white shirt,the man in the white shirt,"[('the', 'DT'), ('man', 'NN'), ('in', 'IN'), ('the', 'DT'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN in)
      (NP (DT the) (JJ white) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'man', 'in', 'the', 'white', 'shirt']",man,man,man,['--'],"['in', 'the', 'white', 'shirt']","['colour', 'part_or_object']",--,in the white shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2798,2949171,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man wearing white shirt,the man wearing white shirt,"[('the', 'DT'), ('man', 'NN'), ('wearing', 'VBG'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP (DT the)
    (ADJP (NN man) (VBG wearing))
    (NML (JJ white) (NN shirt))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (amod, 5, 4), (obj, 3, 5)]","['DT', 'NN', 'VBG', 'JJ', 'NN']","['the', 'man', 'wearing', 'white', 'shirt']",man,man,man,['--'],"['wearing', 'white', 'shirt']","['colour', 'action', 'part_or_object']",--,wearing white shirt,['DT'],"['VBG', 'JJ', 'NN']",['--'],"['colour', 'action', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,True,True,False,False,True
1886,9850829,shirt_tshirt_ambi_unspec_2317329.png,shirt,tshirt,unsp,the man with white shirt,the man with white shirt,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ white) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'white', 'shirt']",man,man,man,['--'],"['with', 'white', 'shirt']","['colour', 'with', 'part_or_object']",--,with white shirt,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
