,X,vcode,imageFile,pairID,basname,spcname,cond,resp,resp.raw,pos_tagged,parsed,dep_parsed,tags_only,tokens,head_noun,objName,nameCat,ExprCategory,preNomMod,postNomMod,type_mod,grouped_tags
903,5646,1841079,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the wine in the bottle,the wine in the bottle,"[('the', 'DT'), ('wine', 'NN'), ('in', 'IN'), ('the', 'DT'), ('bottle', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN wine))
    (PP (IN in)
      (NP (DT the) (NN bottle)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'wine', 'in', 'the', 'bottle']",wine,wine,ref,syntax,['--'],"['in', 'the', 'bottle']",['--'],[]
904,6645,2651565,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the bottle of wine,the bottle of wine,"[('the', 'DT'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['--'],"['of', 'wine']",['--'],[]
905,1301,3839629,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the bottle of wine,the bottle of wine,"[('the', 'DT'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['--'],"['of', 'wine']",['--'],[]
906,1807,5045471,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the bottle of wine,the bottle of wine,"[('the', 'DT'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['--'],"['of', 'wine']",['--'],[]
907,4435,2460515,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the bottle of wine,the bottle of wine,"[('the', 'DT'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['--'],"['of', 'wine']",['--'],[]
908,4652,8644237,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the green bottle of wine,the green bottle of wine,"[('the', 'DT'), ('green', 'JJ'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (JJ green) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2), (case, 5, 4), (nmod, 3, 5)]","['DT', 'JJ', 'NN', 'IN', 'NN']","['the', 'green', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['green'],"['of', 'wine']",['colour'],['visual']
909,6312,1820290,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the green wine bottle,the green wine bottle,"[('the', 'DT'), ('green', 'JJ'), ('wine', 'NN'), ('bottle', 'NN')]","(ROOT
  (NP (DT the) (JJ green) (NN wine) (NN bottle)))","[(ROOT, 0, 4), (det, 4, 1), (amod, 4, 2), (compound, 4, 3)]","['DT', 'JJ', 'NN', 'NN']","['the', 'green', 'wine', 'bottle']",bottle,wine bottle,spec,syntax,"['green', 'wine']",['--'],['colour'],['visual']
910,5930,4878369,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the bottle of wine,the bottle of wine,"[('the', 'DT'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['--'],"['of', 'wine']",['--'],[]
911,4318,7143428,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the bottle of wine,the bottle of wine,"[('the', 'DT'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['--'],"['of', 'wine']",['--'],[]
912,6256,2889765,wine_bottle_ambi_spec_1056869.png,22,wine,bottle,spec,the bottle of wine,the bottle of wine,"[('the', 'DT'), ('bottle', 'NN'), ('of', 'IN'), ('wine', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN bottle))
    (PP (IN of)
      (NP (NN wine)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'bottle', 'of', 'wine']",bottle,bottle,spec,syntax,['--'],"['of', 'wine']",['--'],[]
913,26,3319139,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the player jumping for the disc,the player jumping for the disc,"[('the', 'DT'), ('player', 'NN'), ('jumping', 'VBG'), ('for', 'IN'), ('the', 'DT'), ('disc', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN player))
      (VP (VBG jumping)
        (PP (IN for)
          (NP (DT the) (NN disc)))))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (case, 6, 4), (det, 6, 5), (obl, 3, 6)]","['DT', 'NN', 'VBG', 'IN', 'DT', 'NN']","['the', 'player', 'jumping', 'for', 'the', 'disc']",player,player,spec,syntax,['--'],"['jumping', 'for', 'the', 'disc']",['action'],['action']
914,6445,4663449,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the woman laying on the sand,the woman laying on the sand,"[('the', 'DT'), ('woman', 'NN'), ('laying', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('sand', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN woman))
      (VP (VBG laying)
        (PP (IN on)
          (NP (DT the) (NN sand)))))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (case, 6, 4), (det, 6, 5), (obl, 3, 6)]","['DT', 'NN', 'VBG', 'IN', 'DT', 'NN']","['the', 'woman', 'laying', 'on', 'the', 'sand']",woman,woman,ref,syntax,['--'],"['laying', 'on', 'the', 'sand']","['position', 'action']","['action', 'pos_orient']"
915,5109,4715719,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the leaping frisbee player,the leaping frisbee player,"[('the', 'DT'), ('leaping', 'VBG'), ('frisbee', 'NN'), ('player', 'NN')]","(ROOT
  (NP (DT the)
    (NML
      (S
        (VP (VBG leaping)
          (NP (NN frisbee)))))
    (NN player)))","[(ROOT, 0, 4), (det, 4, 1), (amod, 4, 2), (compound, 4, 3)]","['DT', 'VBG', 'NN', 'NN']","['the', 'leaping', 'frisbee', 'player']",player,frisbee player,spec,syntax,"['leaping', 'frisbee']",['--'],['action'],['action']
916,2409,8146096,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the girl with a frisbee,the girl with a frizbee,"[('the', 'DT'), ('girl', 'NN'), ('with', 'IN'), ('a', 'DT'), ('frisbee', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN girl))
    (PP (IN with)
      (NP (DT a) (NN frisbee)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'girl', 'with', 'a', 'frisbee']",girl,girl,ref,syntax,['--'],"['with', 'a', 'frisbee']",['with'],[]
917,6655,2651565,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the jumping woman,the jumping woman,"[('the', 'DT'), ('jumping', 'VBG'), ('woman', 'NN')]","(ROOT
  (X
    (NP (DT the) (VBG jumping) (NN woman))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'VBG', 'NN']","['the', 'jumping', 'woman']",woman,woman,ref,syntax,['jumping'],['--'],['action'],['action']
918,6737,1504427,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the guy with frisbee,the guy with frisbee,"[('the', 'DT'), ('guy', 'NN'), ('with', 'IN'), ('frisbee', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN guy))
    (PP (IN with)
      (NP (NN frisbee)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'guy', 'with', 'frisbee']",guy,guy,other,syntax,['--'],"['with', 'frisbee']",['with'],[]
919,2737,2949171,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the person catching frisbee,the person catching frisbee,"[('the', 'DT'), ('person', 'NN'), ('catching', 'VBG'), ('frisbee', 'NN')]","(ROOT
  (NP
    (ADJP
      (NP (DT the) (NN person))
      (VBG catching))
    (NN frisbee)))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (obj, 3, 4)]","['DT', 'NN', 'VBG', 'NN']","['the', 'person', 'catching', 'frisbee']",person,person,ref,syntax,['--'],"['catching', 'frisbee']",['action'],['action']
920,2463,8605037,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the girl catching frisbee,the girl catching freezbee,"[('the', 'DT'), ('girl', 'NN'), ('catching', 'VBG'), ('frisbee', 'NN')]","(ROOT
  (NP
    (ADJP
      (NP (DT the) (NN girl))
      (VBG catching))
    (NN frisbee)))","[(ROOT, 0, 2), (det, 2, 1), (amod, 4, 3), (dep, 2, 4)]","['DT', 'NN', 'VBG', 'NN']","['the', 'girl', 'catching', 'frisbee']",girl,girl,ref,syntax,['--'],"['catching', 'frisbee']",['action'],['action']
921,3615,4064012,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the frisbee player,the frisbee player,"[('the', 'DT'), ('frisbee', 'NN'), ('player', 'NN')]","(ROOT
  (NP (DT the) (NN frisbee) (NN player)))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2)]","['DT', 'NN', 'NN']","['the', 'frisbee', 'player']",player,player,spec,syntax,['frisbee'],['--'],['--'],[]
922,3791,8197553,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the woman diving,the woman diving,"[('the', 'DT'), ('woman', 'NN'), ('diving', 'NN')]","(ROOT
  (NP (DT the) (NN woman) (NN diving)))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2)]","['DT', 'NN', 'NN']","['the', 'woman', 'diving']",diving,diving,unclassified,syntax,['woman'],['--'],['--'],[]
923,5133,5264234,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the flying lady,the flying lady,"[('the', 'DT'), ('flying', 'VBG'), ('lady', 'NN')]","(ROOT
  (X
    (NP (DT the) (VBG flying) (NN lady))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'VBG', 'NN']","['the', 'flying', 'lady']",lady,lady,ref,syntax,['flying'],['--'],['action'],['action']
924,570,1474792,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the flying women,the flying women,"[('the', 'DT'), ('flying', 'VBG'), ('women', 'NNS')]","(ROOT
  (NP (DT the)
    (ADJP (VBG flying))
    (NNS women)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'VBG', 'NNS']","['the', 'flying', 'women']",women,woman,ref,syntax,['flying'],['--'],['action'],['action']
925,5369,8998977,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the woman in the air,the woman in the air,"[('the', 'DT'), ('woman', 'NN'), ('in', 'IN'), ('the', 'DT'), ('air', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN woman))
    (PP (IN in)
      (NP (DT the) (NN air)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'woman', 'in', 'the', 'air']",woman,woman,ref,syntax,['--'],"['in', 'the', 'air']",['--'],[]
926,2269,6047398,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the person with the frisbee,the person with the frisbee,"[('the', 'DT'), ('person', 'NN'), ('with', 'IN'), ('the', 'DT'), ('frisbee', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN person))
    (PP (IN with)
      (NP (DT the) (NN frisbee)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'person', 'with', 'the', 'frisbee']",person,person,ref,syntax,['--'],"['with', 'the', 'frisbee']",['with'],[]
927,2703,4868622,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the woman diving for the disc,the woman diving for the disc,"[('the', 'DT'), ('woman', 'NN'), ('diving', 'NN'), ('for', 'IN'), ('the', 'DT'), ('disc', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN woman) (NN diving))
    (PP (IN for)
      (NP (DT the) (NN disc)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'DT', 'NN']","['the', 'woman', 'diving', 'for', 'the', 'disc']",diving,woman diving,unclassified,syntax,['woman'],"['for', 'the', 'disc']",['--'],[]
928,584,9550961,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the person catching the frisbee,the person catching the frisbee,"[('the', 'DT'), ('person', 'NN'), ('catching', 'VBG'), ('the', 'DT'), ('frisbee', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN person))
      (VP (VBG catching)
        (NP (DT the) (NN frisbee))))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (det, 5, 4), (obj, 3, 5)]","['DT', 'NN', 'VBG', 'DT', 'NN']","['the', 'person', 'catching', 'the', 'frisbee']",person,person,ref,syntax,['--'],"['catching', 'the', 'frisbee']",['action'],['action']
929,6833,4792821,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the diving player,the diving player,"[('the', 'DT'), ('diving', 'NN'), ('player', 'NN')]","(ROOT
  (NP (DT the) (NN diving) (NN player)))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2)]","['DT', 'NN', 'NN']","['the', 'diving', 'player']",player,player,spec,syntax,['diving'],['--'],['--'],[]
930,2228,5686043,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the jumping girl,the jumping girl,"[('the', 'DT'), ('jumping', 'VBG'), ('girl', 'NN')]","(ROOT
  (X
    (NP (DT the) (VBG jumping) (NN girl))))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'VBG', 'NN']","['the', 'jumping', 'girl']",girl,girl,ref,syntax,['jumping'],['--'],['action'],['action']
931,5606,5475717,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the girl who is diving to catch a white frisbee,the girl who is diving to catch a white frisbee,"[('the', 'DT'), ('girl', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('diving', 'JJ'), ('to', 'TO'), ('catch', 'VB'), ('a', 'DT'), ('white', 'JJ'), ('frisbee', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN girl))
    (SBAR
      (WHNP (WP who))
      (S
        (VP (VBZ is)
          (ADJP (JJ diving)
            (S
              (VP (TO to)
                (VP (VB catch)
                  (NP (DT a) (JJ white) (NN frisbee)))))))))))","[(ROOT, 0, 2), (det, 2, 1), (nsubj, 7, 3), (aux, 7, 4), (advmod, 7, 5), (mark, 7, 6), (acl:relcl, 2, 7), (det, 10, 8), (amod, 10, 9), (obj, 7, 10)]","['DT', 'NN', 'WP', 'VBZ', 'JJ', 'TO', 'VB', 'DT', 'JJ', 'NN']","['the', 'girl', 'who', 'is', 'diving', 'to', 'catch', 'a', 'white', 'frisbee']",girl,girl,ref,syntax,['--'],"['who', 'is', 'diving', 'to', 'catch', 'a', 'white', 'frisbee']","['colour', 'state_verb']","['action', 'visual']"
932,1908,9850829,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the person in the air,the person in the air,"[('the', 'DT'), ('person', 'NN'), ('in', 'IN'), ('the', 'DT'), ('air', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN person))
    (PP (IN in)
      (NP (DT the) (NN air)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'person', 'in', 'the', 'air']",person,person,ref,syntax,['--'],"['in', 'the', 'air']",['--'],[]
933,3409,2611325,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the girl catching frisbee,the girl catching frisbee,"[('the', 'DT'), ('girl', 'NN'), ('catching', 'VBG'), ('frisbee', 'NN')]","(ROOT
  (NP
    (ADJP
      (NP (DT the) (NN girl))
      (VBG catching))
    (NN frisbee)))","[(ROOT, 0, 2), (det, 2, 1), (amod, 4, 3), (dep, 2, 4)]","['DT', 'NN', 'VBG', 'NN']","['the', 'girl', 'catching', 'frisbee']",girl,girl,ref,syntax,['--'],"['catching', 'frisbee']",['action'],['action']
934,1037,3169918,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the frisbee catching person,the frisbee catching person,"[('the', 'DT'), ('frisbee', 'NN'), ('catching', 'VBG'), ('person', 'NN')]","(ROOT
  (NP
    (ADJP
      (NP (DT the) (NN frisbee))
      (VBG catching))
    (NN person)))","[(ROOT, 0, 4), (det, 4, 1), (dep, 3, 2), (amod, 4, 3)]","['DT', 'NN', 'VBG', 'NN']","['the', 'frisbee', 'catching', 'person']",person,person,ref,syntax,"['frisbee', 'catching']",['--'],['action'],['action']
935,4603,8243240,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the woman playing frisbee,the woman playing frisbee,"[('the', 'DT'), ('woman', 'NN'), ('playing', 'VBG'), ('frisbee', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN woman))
      (VP (VBG playing)
        (NP (NN frisbee))))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (obj, 3, 4)]","['DT', 'NN', 'VBG', 'NN']","['the', 'woman', 'playing', 'frisbee']",woman,woman,ref,syntax,['--'],"['playing', 'frisbee']",['action'],['action']
936,4878,8886279,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the frisbee player,the frisbee player,"[('the', 'DT'), ('frisbee', 'NN'), ('player', 'NN')]","(ROOT
  (NP (DT the) (NN frisbee) (NN player)))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2)]","['DT', 'NN', 'NN']","['the', 'frisbee', 'player']",player,player,spec,syntax,['frisbee'],['--'],['--'],[]
937,6173,3096867,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the diving person,the diving person,"[('the', 'DT'), ('diving', 'JJ'), ('person', 'NN')]","(ROOT
  (NP (DT the) (JJ diving) (NN person)))","[(ROOT, 0, 3), (det, 3, 1), (amod, 3, 2)]","['DT', 'JJ', 'NN']","['the', 'diving', 'person']",person,person,ref,syntax,['diving'],['--'],['--'],[]
938,4197,5292045,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the lady with frisbee,the lady with frisbee,"[('the', 'DT'), ('lady', 'NN'), ('with', 'IN'), ('frisbee', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN lady))
    (PP (IN with)
      (NP (NN frisbee)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'lady', 'with', 'frisbee']",lady,lady,ref,syntax,['--'],"['with', 'frisbee']",['with'],[]
939,5477,6152401,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the frisbee player,the frisbee player,"[('the', 'DT'), ('frisbee', 'NN'), ('player', 'NN')]","(ROOT
  (NP (DT the) (NN frisbee) (NN player)))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2)]","['DT', 'NN', 'NN']","['the', 'frisbee', 'player']",player,player,spec,syntax,['frisbee'],['--'],['--'],[]
940,3499,7064640,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the person diving for a frisbee with a green shirt,the person diving for a frisbee with a green shirt,"[('the', 'DT'), ('person', 'NN'), ('diving', 'NN'), ('for', 'IN'), ('a', 'DT'), ('frisbee', 'NN'), ('with', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN person) (NN diving))
    (PP (IN for)
      (NP
        (NP (DT a) (NN frisbee))
        (PP (IN with)
          (NP (DT a) (JJ green) (NN shirt)))))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (det, 6, 5), (nmod, 3, 6), (case, 10, 7), (det, 10, 8), (amod, 10, 9), (nmod, 6, 10)]","['DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'person', 'diving', 'for', 'a', 'frisbee', 'with', 'a', 'green', 'shirt']",diving,person diving,unclassified,syntax,['person'],"['for', 'a', 'frisbee', 'with', 'a', 'green', 'shirt']","['colour', 'with']",['visual']
941,1864,5045471,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the girl in air,the girl in air,"[('the', 'DT'), ('girl', 'NN'), ('in', 'IN'), ('air', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN girl))
    (PP (IN in)
      (NP (NN air)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4)]","['DT', 'NN', 'IN', 'NN']","['the', 'girl', 'in', 'air']",girl,girl,ref,syntax,['--'],"['in', 'air']",['--'],[]
942,4719,3488102,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the woman playing frisbee,the woman playing frisbee,"[('the', 'DT'), ('woman', 'NN'), ('playing', 'VBG'), ('frisbee', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN woman))
      (VP (VBG playing)
        (NP (NN frisbee))))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (obj, 3, 4)]","['DT', 'NN', 'VBG', 'NN']","['the', 'woman', 'playing', 'frisbee']",woman,woman,ref,syntax,['--'],"['playing', 'frisbee']",['action'],['action']
943,3172,3684450,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the player in this picture,the player in this picture,"[('the', 'DT'), ('player', 'NN'), ('in', 'IN'), ('this', 'DT'), ('picture', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN player))
    (PP (IN in)
      (NP (DT this) (NN picture)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'DT', 'NN']","['the', 'player', 'in', 'this', 'picture']",player,player,spec,syntax,['--'],"['in', 'this', 'picture']",['--'],[]
944,5822,5972498,woman_frisbeeplayer_ambi_spec_224006.png,23,woman,frisbeeplayer,spec,the girl jumping above 3 people,the girl jumping above 3 people,"[('the', 'DT'), ('girl', 'NN'), ('jumping', 'NN'), ('above', 'IN'), ('3', 'CD'), ('people', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN girl) (NN jumping))
    (PP (IN above)
      (NP (CD 3) (NNS people)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (nummod, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'CD', 'NNS']","['the', 'girl', 'jumping', 'above', '3', 'people']",jumping,girl jumping,unclassified,syntax,['girl'],"['above', '3', 'people']",['position'],['pos_orient']
